video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,like_ratio,comment_ratio
Ukjn7A9L7vY,17.14.11,SDI Annual Ijtema 2017 Final Day (For Brothers),SDI Channel,27,2017-11-12T19:26:25.000Z,"sdi|""islam""|""preacher""|""sunni""|""sunni ijtema""|""ijtema 2017""|""Final Day""|""27 Annaul Ijtema""",137438,3926,249,131,https://i.ytimg.com/vi/Ukjn7A9L7vY/default.jpg,False,False,False,2.8565607764955834,2996.946564885496
gW4Su5wq0b8,17.14.11,Neeya Naana - 12th November 2017 - Promo 2,Vijay Television,24,2017-11-11T07:49:46.000Z,"Neeya Naana|""NN""|""Gopinath""|""Men Vs Women Series""|""Talk Show""|""Chat Show""|""Public Debate""|""Gopi""|""Gobi""|""Vijay""|""Star""|""Vijay TV""|""Star Vijay""|""Star Vijay TV""|""விஜய்""|""டிவி""|""தொலைக்காட்சி""|""நீயா நானா""|""கோபிநாத்""|""Tamil TV""|""Tamil Shows""|""gopi""",261202,1971,126,201,https://i.ytimg.com/vi/gW4Su5wq0b8/default.jpg,False,False,False,0.7545884028453075,980.5970149253732
vMLs3kIuhzA,17.14.11,Divya Agarwal Announces Official BREAK UP With Priyank Sharma | Exclusive,Lehren Small Screen,24,2017-11-11T09:13:14.000Z,"divya priyank|""divya priyank break up""|""divya announces official break up with priyank""|""divya breaks up with priyank""|""divya agarwal priyank sharma break up""|""divya priyank splitsvilla""|""priyank bigg boss fights""|""priyank bigg boss 11""|""divya priyank interview""|""divya priyank rapid fire""|""divya breaks down splitsvilla""|""bigg boss 11 full episodes""|""splitsvilla 10 full episode""|""divya priyank love story""|""bigg boss 11 controversies""",655660,8505,868,1361,https://i.ytimg.com/vi/vMLs3kIuhzA/default.jpg,False,False,False,1.2971662141963822,624.9081557678178
P-pycrmifwU,17.14.11,Natural Star Nani REAL Behaviour Shocks You | Naga Chaitanya and Samantha Reception Video | NewsQube,NewsQube,24,2017-11-13T06:57:02.000Z,"newsqube|""latest Movies""|""telugu movie Trailers""|""newsqube latest news""|""newsqube channel""|""Natural Star Nani REAL Behiour Shocks You |""",423009,1514,347,118,https://i.ytimg.com/vi/P-pycrmifwU/default.jpg,False,False,False,0.3579120066003324,1283.0508474576272
jElRtesCnlA,17.14.11,Breaking News IT Raid - நடந்தது என்ன? சிக்கியது என்ன?,Sathiyam News,25,2017-11-13T07:59:26.000Z,"sathiyam news today|""sathiyam news live today""|""sathiyam tv news live""|""sathiyam tv news yesterday""|""tamil news today""|""tamilnadu news today live""|""sun news today""|""breaking""|""news""|""it raid""|""income tax""|""raid""|""sasikala""|""admk""",33533,0,0,10,https://i.ytimg.com/vi/jElRtesCnlA/default.jpg,False,True,False,0.0,0.0
q3eBCWAwVpo,17.14.11,"Brahmanandam @#ChaySam Wedding Reception || Naga Chaitanya, Samantha Akkineni Reception",NTV Telugu,25,2017-11-12T14:31:13.000Z,"Brahmanandam @#ChaySam Wedding Reception ||""Brahmanandam @#ChaySam""|""Naga Chaitanya - Samantha Akkineni Reception LIVE""|""Naga Chaitanya""|""Samantha""|""Naga Chaitanya Samantha""|""Nagarjuna""|""#ChaiSam""|""Reception LIVE""|""Akkineni Reception LIVE""|""reception live ntv""|""ntv""",75834,160,15,9,https://i.ytimg.com/vi/q3eBCWAwVpo/default.jpg,False,False,False,0.21098715615686897,1777.7777777777778
qP67alYxSiU,17.14.11,కెమెరాలో రికార్డ్ అయిన ఈ అద్భుతాన్ని చూస్తే ఆశ్చర్యపోతారు.. HOTNEWS TELUGU,HOTNEWS TELUGU,26,2017-11-12T03:53:49.000Z,"Miracles Caught on Camera|""Miracles Caught on Tape""|""Miracle Caught on Camera""|""Miracle Caught on Tape""|""Caught On Camera""|""Caught on Tape""|""Miracles""|""Miracle""|""Tape""|""Real""|""Life""|""Real Life""|""Viral""|""Camera""|""Caught""|""Miracles Caught""|""Life Miracle""|""Life Miracles""|""Miracles In Life""|""miracles caught on video""|""miracles caught on cctv""|""miracles caught on film""|""miracles caught on cam""|""Caught On Video""",128851,0,0,0,https://i.ytimg.com/vi/qP67alYxSiU/default.jpg,True,True,False,0.0,
1OTwWFJY_0I,17.14.11,[PWW] Plenty Wrong With BAHUBALI 2 (450 Mistakes In Baahubali 2) Full Movie | Bollywood Sins #29,Bollywood Sins,24,2017-11-12T04:22:38.000Z,"Bahubali 2|""Baahubali 2 The Conclusion""|""Plenty Wrong With""|""Plenty Wrong With Bahubali 2""|""Bahubali 2 Mistakes""|""Mistakes In Bahubali""|""Prabhas""|""Anushka Shetty""|""Bahubali 2 Movie Mistakes""|""Bollywood Sins""|""Bahubali 2 Full Movie""|""PWW""|""Mistakes""|""Bollywood""|""Bollywood Mistakes""|""Baahubali Full Movie""|""Movie Mistakes""|""Plenty Wrong With Baahubali""|""Bollywood Sins Bahubali 2""|""Mistakes Bollywood""|""#popularonyoutubeindia""|""Popular Right Now India""",156063,5406,534,1047,https://i.ytimg.com/vi/1OTwWFJY_0I/default.jpg,False,False,False,3.463985698083466,516.3323782234957
01TgqDvqcyk,17.14.11,Rajj Ke Rona Main - Romy Tahlie | Latest Punjabi Songs 2017 | Tahliwood Records,Tahliwood Records,10,2017-11-11T01:32:00.000Z,"Latest Punjabi Songs 2017|""New Punjabi Songs 2017""|""Punjabi Songs 2017""|""Punjabi Songs""|""romy tahlie""|""romy""|""tahlie""|""rajj ke rona main""|""rajj ke""|""rona""|""main""|""rajj""|""ke""|""punjabi sad songs""|""best punjabi sad songs""|""latest punjabi songs""|""new punjabi songs 2017""|""parmish verma""|""guri""|""singh jeet""|""g guri""",1287771,52194,253,3122,https://i.ytimg.com/vi/01TgqDvqcyk/default.jpg,False,False,False,4.053049804662475,1671.812940422806
pbFr2Vb5hK0,17.14.11,Chunkzz Official Video Song | Ithu Nava Sumasara | Gopi Sundar | Omar Lulu | Honey Rose,Gopi Sundar Music Company,10,2017-11-13T12:36:32.000Z,"chunks honeyrose song|""chunkzz video song""|""Ithu Nava Sumashara""|""Ithu Nava Sumashara video song""|""honey rose glamour song""|""chunkzz malayalam movie""|""Ithu Nava Sumashara honey rose""|""honey rose""|""omar lulu""|""gopi sundar""|""honey rose in chunkzz""|""chunks video song""|""chunkss video song""|""Ithu Nava Sumashara hone rose song""|""honey rose latest""|""gopi sundar latest""|""honey rose latest song""|""chukzz full songs""|""gopi sundar bgm""|""gopi sundar chunkzz""|""chunkzz movie""|""chunks""|""dq""|""chunkzz full songs""",56430,244,94,43,https://i.ytimg.com/vi/pbFr2Vb5hK0/default.jpg,False,False,False,0.43239411660464294,567.4418604651163
JSkOecmAFFo,17.14.11,Girls On A Date ft. Komal Pandey | The Timeliners,The Timeliners,24,2017-11-11T09:32:05.000Z,"Date|""Girls""|""Hot Girls""|""Sanskaari Girls""|""Boyfriend""|""Girlfriend""|""Horny""|""Horny Girl""|""Pizza""|""Food""|""Foodie""|""Pasta""|""How To Date""|""Emo Girl""|""Ex Boyfriend""|""Ex Girlfriend""|""Shaadi""|""Marriage""|""Tips For First Date""|""First Date""|""Awkward""|""Awkward Dates""|""What To Wear On A Date""|""Love""|""Romance""|""Date Tips""|""How To Ask A Girl Out""|""Flirt""|""Flirting""|""Komal Pandey""|""Funny Video""|""Comedy""|""LOL""|""Naughty Girl""|""Hot Guy""",793778,21956,1590,1661,https://i.ytimg.com/vi/JSkOecmAFFo/default.jpg,False,False,False,2.7660126634902955,1321.8543046357615
Yvp9jUJtMuY,17.14.11,Naa Show Naa Ishtam |Sathvik &Komali Sisters| 11th November 2017 | Full Episode 105 | ETV Plus,ETV Plus India,23,2017-11-11T17:27:05.000Z,"etv Plus|""etv comedy show""|""3 Idiots""|""anchor ravi""|""Chinnadana Neekosam""|""express raja""|""hungama""|""Kick""|""Nandini Vs Nandini""|""Pataas""|""jabardasth""|""extra jabardasth""|""naga babu""|""roja""|""anchor anasuya""|""pove pora""|""comedy short films""|""yadamma raju""|""chalaki chanti""|""sudigali sudeer""|""anchor suma""|""comedy show""|""anchor sreemukhi""|""comedy skits in telugu""|""telugu comedy tracks""|""racha ravi""|""allare allari""|""sardaga kasepu""|""ejunction""|""anchor pradeep""|""pataas punches""|""anchor vishnupriya""|""getup srinu""",309490,1560,200,108,https://i.ytimg.com/vi/Yvp9jUJtMuY/default.jpg,False,False,False,0.5040550583217551,1444.4444444444446
7yTWI873yfg,17.14.11,Review On Bigg Boss 11: OMG! Hina Khan Vs Salman Khan part 2,Saas Bahu Aur Betiyaan,24,2017-11-11T10:33:38.000Z,"saas bahu beti|""saas bahu aur beti""|""saas bahu aur betiyaan""|""entertainment show""|""TV celebs""|""tv shows""|""hindi shows""|""entertainment videos""|""celeb interviews""|""tv actors""|""tv actress""|""popular tv actors""",334780,1307,230,744,https://i.ytimg.com/vi/7yTWI873yfg/default.jpg,False,False,False,0.39040563952446383,175.6720430107527
q0-SCcsuSSs,17.14.11,Akkineni Nagarjuna Response On Annapurna Studios Fire Mishap |Manam Movie House Setting Fired| iNews,I News,25,2017-11-13T15:30:47.000Z,"I news|""i news telugu channel""|""i news youtube""|""i news channel""|""i news online""|""i news telugu online""|""online telugu news""|""telangana news""|""ap news""|""breaking news""|""latest telugu news""|""ICM KCR Slams Amit Shah""|""Amit Shah AP Tour""|""TDP Mahanadu""|""Sonia Gandhi""|""Presidential Elections""|""Harish Rao Slams Amit Shah""|""Amit Shah Praises PM Modi""",23932,0,0,7,https://i.ytimg.com/vi/q0-SCcsuSSs/default.jpg,False,True,False,0.0,0.0
l3fRny54z4U,17.14.11,സൗബിനെ വെറും  30 സെക്കൻഡ് സമയം കൊണ്ട് വളച്ചെടുത്ത പേർളി !!,Asianet,24,2017-11-13T11:45:39.000Z,"സൗബിനെ വെറും 30 സെക്കൻഡ് സമയം കൊണ്ട് വളച്ചെടുത്ത പേർളി !!|""Asianet comedy awards 2017""|""comedy awards 2017""|""jagadeesh""|""rimi tomy""|""pisharadi""|""dharmajan""|""comedy show""|""comedy stars""|""best comedy""|""best of comedy""|""malayalam cinema""|""best comedy 2017""|""film awards""|""asianet comedy awards""|""comedy awards""|""jayaram""|""ACA""|""parava""|""parava movie""|""soubin shahir""|""parava director""|""soubin""|""soubin shahir parava""|""parava scenes""|""parava full movie""|""soubin shahir movie""|""pearle maaney""",54861,247,20,10,https://i.ytimg.com/vi/l3fRny54z4U/default.jpg,False,False,False,0.45022875995698214,2470.0
WXN8BzAsi3A,17.14.11,TVF Inmates | E05 - Smells Like Nostalgia,TheViralFeverVideos,24,2017-11-10T09:59:20.000Z,"the viral fever|""tvf""|""humour""|""qtiyapa""|""permanent""|""roommates""|""barely""|""speaking""|""drama""|""originals""|""comedy""|""sketch""|""web series""|""tv show""|""netflix""|""amazon prime""",1174353,20095,2517,2250,https://i.ytimg.com/vi/WXN8BzAsi3A/default.jpg,False,False,False,1.7111549934304253,893.1111111111111
E_e3nSdBiqE,17.14.11,Does GOD EXIST OR NOT? PART 2 | Unknown Facts About GOD Revealed in Telugu | Vikram Aditya | EP#92,Vikram Aditya,24,2017-11-13T03:04:30.000Z,"Does GOD EXIST OR NOT? PART 2|""Unknown Facts About GOD Revealed in Telugu""|""Vikram Aditya""|""EP#92""|""Does God Exist or Not""|""Unknown Facts about God""|""Shocking Facts About God""|""Unknown Facts About God in Telugu""|""Shocking Facts About God in Telugu""|""Latest News""|""Latest Updates""|""Vikram Aditya New videos""|""Vikram Aditya Videos""|""Vikram Aditya Latest Videos""",127517,3676,381,2169,https://i.ytimg.com/vi/E_e3nSdBiqE/default.jpg,False,False,False,2.8827528878502475,169.47902259105578
yPOnlqGGGGU,17.14.11,"Genes Promo | 18th November 2017 | Indraneel, Meghana | Genes Latest Promo",mallemalatv,24,2017-11-13T09:55:26.000Z,"Genes|""Genes Show""|""Genes Videos""|""Genes Telugu Show""|""Genes Entertainment Show""|""Genes Latest Video""|""Genes New Video""|""Genes Latest Videos""|""Genes Telugu Videos""|""Suma Entertainement Show""|""Suma Comedy With Stars""|""Genes Tollywood Game Show""|""Genes Latest Promo""|""Telugu Latest Shows""|""Latest Promos""|""Telugu Promos""|""Suma Fun at Genes""|""Suma Punches""|""Suma Counter""|""Suma Funny Punches""|""Yadammaraju""",255707,2267,121,338,https://i.ytimg.com/vi/yPOnlqGGGGU/default.jpg,False,False,False,0.8865615724246891,670.7100591715977
MXH7yFFl3fE,17.14.11,"8 राशियों की लगेंगी लॉटरी,16 नवम्बर के बाद खुब बरसेगा पैसा व प्यार,सूर्य राशि महापरिवर्तन",AstroMitram,22,2017-11-12T10:46:55.000Z,"Tiger Zinda Hai Trailer|""Tiger Zinda Hai Official Trailer""|""Tiger Zinda Hai Teaser""|""Tiger Trailer""|""Trailer of Tiger Zinda Hai""|""Bollywood Trailer""|""Trailer 2017""|""Latest Movie Trailer""|""tona totka""|""tone""|""lal kitaab""|""pandit ji talk""|""chamatkari samsya""|""chamatkari upay""|""घर में चुपचाप यहाँ रख दे एक लौंग""|""इतना बरसेगा पैसा कि आप संभाल नहीं पाओगे""|""ayurvedic""|""ayurevda""|""home treatment""|""home remedies""|""gharelu nuskhe""|""4 rashiya""|""16 novmbar""|""8 राशियों की लगेंगी लॉटरी""",97522,838,189,49,https://i.ytimg.com/vi/MXH7yFFl3fE/default.jpg,False,False,False,0.8592932876684235,1710.2040816326532
UTVFNrRwL1o,17.14.11,"Indian Cricketers With HOT Girlfriends & Wives - Virat Anushka,Dhoni Sakshi,Zaheer Sagarika",BiscootTV,24,2017-11-11T19:12:51.000Z,"bollywood news|""bollywood news in hindi""|""bollywood box office""|""bollywood actress""|""latest bollywood news""|""bollywood gossip""|""bollywood news and gossip""",692359,2523,618,194,https://i.ytimg.com/vi/UTVFNrRwL1o/default.jpg,False,False,False,0.36440632677556006,1300.5154639175257
hDUel4MX-Fw,17.14.11,13 November 2017-The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs,Study IQ education,27,2017-11-13T03:12:33.000Z,"november 2017 current affairs|""november""|""november 2017""|""current""|""affairs""|""current affairs""|""study iq""|""studyiq""|""study""|""iq""|""best""|""gk""|""general knowledge""|""general""|""knowledge""|""static""|""static gk""|""upsc""|""ssc""|""cgl""|""chsl""|""lic""|""ldc""|""mts""|""ibps""|""po""|""clerk""|""sbi""|""up""|""pcs""|""psc""|""mp""|""andhra""|""telangana""|""2017""|""2018""|""2019""|""2020""|""clat""|""bba""|""exam""|""exams""|""top""|""read""|""for""|""to""|""on""|""at""|""from""|""hindi""|""in hindi""|""english""|""current affairs 2017""|""issue""|""debate""|""discussion""|""uppsc""|""uppcs""|""mppsc""|""cgpsc""|""tpsc""|""tspsc""|""appsc""|""mpsc""|""ras""|""rpsc""|""reet""|""jssc""|""ssc cgl""|""ssc ldc""|""steno""|""the""",47352,2240,31,543,https://i.ytimg.com/vi/hDUel4MX-Fw/default.jpg,False,False,False,4.730528805541477,412.5230202578269
K6JyjjNnTlg,17.14.11,இவ்வளவு சொத்து எப்படி வந்துச்சு ? NAKKHEERAN GOPAL Exclusive Interview about Sasikala & Family,NewsGlitz - Next Generation Tamil News Channel,25,2017-11-13T13:01:24.000Z,"tamil news|""tamilnadu politics comedy""|""tamil political speech""|""tamil political fight""|""latest tamil news""|""tamil news today""|""tamil news online""|""newsglitz""|""nakkeeran gopal interview""|""nakkeeran gopal latest interview""|""nakkeeran gopal speech""|""nakkeeran gopal speech about jayalalitha""|""nakkeeran on raid""|""nakkheeran about sasikala""|""sasikala raid""|""sasikala latest""",114466,1580,163,255,https://i.ytimg.com/vi/K6JyjjNnTlg/default.jpg,False,False,False,1.3803225411912707,619.6078431372549
TuOBfQRXwhQ,17.14.11,"13 नवम्बर से इन 9 राशि वालों का खुलेगा किस्मत का ताला, कहीं आप की राशि तो नहीं इन में से एक जानिए",Brijnaari Sumi,22,2017-11-12T09:36:50.000Z,"राशिफल 2017|""rashifal 2017 - YouTube""|""Saturn transit in Saggitarius""|""Saturn transit""|""Shani ka Dhanu rashi me""|""Shani karenge malamal""|""Shani gochar 2017""|""khulega kismat ka taala""|""bigboss2017""|""13 novembe""",109594,790,189,145,https://i.ytimg.com/vi/TuOBfQRXwhQ/default.jpg,False,False,False,0.7208423818822198,544.8275862068965
y6YY8-k9Cwg,17.14.11,7 DAILY HABITS OF SELF MADE MILLIONAIRES (HINDI),SeeKen,27,2017-11-12T06:46:34.000Z,"rich|""millionaire""|""habits""|""hindi""|""urdu""|""7 habits""|""of""|""self made""|""millionaires""|""billionaires""|""behaviour""|""secrets""|""7 habits of highly effective people""|""brian""|""tracy""|""book""|""summary""|""21 secrets""|""of self made""|""effective people""|""responsibility""|""big dream""|""work hard""|""relations""|""speed""",103239,7191,91,746,https://i.ytimg.com/vi/y6YY8-k9Cwg/default.jpg,False,False,False,6.965390985964606,963.941018766756
1WTtrHW7uw8,17.14.11,"Bigg Boss 11 | Eviction Interview | ANGRY Mehjabi calls Hina, Priyank FAKE",BookMyTV,24,2017-11-12T18:00:01.000Z,"my tv|""my bollywood""|""latest tv news""|""indian tv shows""|""reality shows""|""exclusive interview""|""eviction interview""|""bigg boss 11 contestants""|""bigg boss controversy""|""bigg boss fight""|""bigg boss shilpa shinde""|""vikas gupta""|""bigg boss 11""|""bigg boss 11 full episode""|""bigg boss 11 today episode""|""bigg boss season 11""|""full episode""|""shilpa shinde""|""hina khan""|""salman khan""|""mehjabi elimination""|""mehjabi eviction interview""|""mehjabi eviction""|""mehjabi hina fight""",150806,1311,508,740,https://i.ytimg.com/vi/1WTtrHW7uw8/default.jpg,False,False,False,0.8693288065461586,177.16216216216216
w5qMOyPuUqU,17.14.11,வாணி ராணி - VAANI RANI -  Episode 1416 - 13/11/2017,RadaanMedia,24,2017-11-13T16:30:01.000Z,"Vaani rani|""rani""|""Radhika in funny character""|""venu aravind""|""SunTV""|""VaniRani""|""vani""|""vaani""|""Radhika's dual role serial""|""Ranimma veetu kuripu""|""Radhika as lawyer in serial""|""radikaa""|""rathika""|""Radhika's new""",170707,1152,178,166,https://i.ytimg.com/vi/w5qMOyPuUqU/default.jpg,False,False,False,0.674840516206131,693.9759036144578
4tEqzEo5uKY,17.14.11,ఈ రోజు కార్తీకమాస చివరి సోమవారం ఇది వింటే 1000 సార్లు కాశీ వెళ్లినంత పుణ్యం దక్కుతుంది.! Lord Shiva,SumanTV,26,2017-11-13T03:30:01.000Z,"sumantv|""ప్రతి సోమవారం ఈ 19 రూపాలలో శివుడు మీ చుట్టూనే తిరుగుతాడు..! Lord Shiva 19 Avatars""|""ప్రతి సోమవారం ఈ 19 రూపాలలో శివుడు మీ చుట్టూనే తిరుగుతాడు..!""|""సోమవారం""|""19 రూపాలలో శివుడు""|""శివుడు మీ చుట్టూనే తిరుగుతాడు""|""శివుడు""|""Lord Shiva 19 Avatars""|""Lord Shiva""|""shiva avatars""|""shiva pooja""|""shiva puja""|""lord shiva pooja""|""lord siva pooja""|""benifits in karthika masam""|""ఈ రోజు కార్తీకమాస చివరి సోమవారం ఇది వింటే 1000 సార్లు కాశీ వెళ్లినంత పుణ్యం దక్కుతుంది.! Lord Shiva""|""shiva stuthi""|""shiva songs""",77888,889,75,44,https://i.ytimg.com/vi/4tEqzEo5uKY/default.jpg,False,False,False,1.1413824979457683,2020.4545454545453
3d7NjfTziNM,17.14.11,Son Of Abish feat. Vir Das & Irrfan Khan,Abish Mathew,23,2017-11-10T14:11:33.000Z,"Abish|""Mathew""|""Abish Mathew""|""stand up""|""comedy""|""Abish Mathew stand up comedy""|""abish mathew comedy""|""son of abish""|""vir das""|""Irrfan khan""",779856,14281,490,1021,https://i.ytimg.com/vi/3d7NjfTziNM/default.jpg,False,False,False,1.831235510145463,1398.726738491675
8vBjlhp73hU,17.14.11,భార్య తో వెంకటేష్ ...Venkatesh Wife Neeraja At Samantha Naga Chaitanya Wedding Reception..Allu Arjun,Around Telugu,24,2017-11-13T05:00:32.000Z,"Venkatesh Wife|""Venkatesh""|""venkatesh daggubati""|""daggubati""|""venkatesh wife""|""venkatesh wife photos""|""venkatesh wife videos""|""video""|""Venkatesh Neeraja""|""neeraja""|""venkatesh wife name neeraja""|""samantha""|""samantha naga chaitanya""|""naga chaitanya""|""wedding reception""|""reception""|""samantha naga chaitanya wedding reception""|""wedding""|""samantha naga chaitanya marriage""|""tollywood""|""celebs""|""allu arjun""|""allu arjun wife""|""sneha reddy""|""rana""|""rana daggubati""|""suresh babu""|""nagarjuna""|""wife""",154502,543,15,15,https://i.ytimg.com/vi/8vBjlhp73hU/default.jpg,False,False,False,0.3514517611422506,3620.0000000000005
WPuhu6dYyQY,17.14.11,"Baal Veer - बाल वीर - Episode 777 (Part 1) - 11th November, 2017",Sony PAL,43,2017-11-11T16:55:38.000Z,"superhero|""kid with superpowers""|""indian superhero""|""mahaghajini""|""shweta kawatra""|""bhayankar pari""|""sudeepa singh""|""rani pari""|""montu""|""purvesh pimple""|""baalpari""|""superpowers""|""sony""|""sony pal""|""hindi tv show""|""hindi serials""|""serials for kids""|""fantasy serials""|""pari lok""|""bhaynak lok""|""baalveer""|""watch baalveer online""|""watch balveer for free""|""बाल वीर""|""daityani""|""ghost""|""scared children""|""haunted house""|""bhootlok""",433053,938,298,119,https://i.ytimg.com/vi/WPuhu6dYyQY/default.jpg,False,False,False,0.21660166307588216,788.2352941176471
XjF2n3NaoSk,17.14.11,Konchem Touch Lo Unte Chepta Season 3 - Rajasekhar and his Family Promo - Pradeep Machiraju,Pradeep Machiraju,22,2017-11-10T05:04:00.000Z,"Pradeep Machiraju|""Anchor Pradeep""|""pradeep machiraju""|""konchem touch lo unte chepta""|""konchem touch lo unta season 3""|""konchem touch lo unte cheputha latest episode""|""KTUC 3""|""KTUC Season 3""|""konchem touch lo unte cheputha varun tej""|""Konchem Touch Lo Unte Chepta Season 3 - Akkineni Nagarjuna""|""Zee telugu""|""KTUC New Promo""|""Navdeep""|""konchemm touch lo unte cheputha latest episode""|""KTUC latest episode""|""Rajasekhar and his Family""|""KTUC Rajasekhar and his family promo""|""KTUC Rajasekhar promo""",1025941,6019,234,280,https://i.ytimg.com/vi/XjF2n3NaoSk/default.jpg,False,False,False,0.5866809105007014,2149.642857142857
ozZ8HpIBsGw,17.14.11,Mersal - A minute of Aalaporaan Thamizhan | Vijay | A R Rahman | Atlee,Sony Music India,10,2017-11-10T11:30:01.000Z,"Sony Music India|""Sony Music""|""Latest Hits""|""kollywood""|""mersal songs""|""mersal songs vijay""|""mersal songs tamil""|""mersal songs 2017""|""mersal ar rahman""|""mersal single track""|""mersal movie""|""mersal audio launch""|""vijay songs""|""A R Rahman""|""vijay videos""|""vijay mersal""",1449239,120289,3108,3296,https://i.ytimg.com/vi/ozZ8HpIBsGw/default.jpg,False,False,False,8.3001492507447,3649.544902912621
RWTutjJA1I4,17.14.11,Elephant hit man in Facebook live,Manorama News,25,2017-11-13T04:45:05.000Z,"Manorama News|""News""|""Politics""|""Kerala News""|""Breaking News""|""Latest News""|""Kerala""|""youtube""|""idukki""|""elephant""|""elephant hit""",93662,33,5,10,https://i.ytimg.com/vi/RWTutjJA1I4/default.jpg,False,False,False,0.03523307211035425,330.0
xjFKfAudCOo,17.14.11,"Aruvi - Official Teaser | Arun Prabu | Bindhu Malini, Vedanth | Dream Warrior Pictures",Dream Warrior Pictures,1,2017-11-09T11:31:14.000Z,"Aruvi|""Aruvi Tamil Movie""|""Aruvi Movie""|""Aruvi Teaser""|""Aruvi Tamil Movie Teaser""|""Aruvi Award Winning Movie""|""Aruvi Movie Teaser""|""Aruvi Official Teaser""|""Aditi Balan""|""Anjali Varathan""|""Muhammad Ali Baig""|""Kavitha Bharathi""|""Lakshmi Gopalswamy""|""Pradeep Antony""|""Arun Prabu Purushothaman""|""Dream Warrior Pictures""|""S.R. Prakash Babu""|""S.R. Prabhu""|""Aruvi Tamil Teaser""",696515,12397,449,385,https://i.ytimg.com/vi/xjFKfAudCOo/default.jpg,False,False,False,1.7798611659476105,3220.0000000000005
Mwn4zdD51Kc,17.14.11,18 नवम्बर शनि अमावस्या ज़रा सा सरसों का तेल चमका देगा किस्मत इतना आयेगा पैसा की संभाल नही पाओगे उपाय,Magical Nuskhe,26,2017-11-13T05:23:30.000Z,"सिक्का इतना आयेगा पैसा की संभाल नही पाओगे|""कैमेरे में हुआ कैद नहीं तो आप यकीन नहीं करते""|""धनतेरस""|""लक्ष्मी पूजा""|""दुर्गा आरती""|""विधी""|""शास्त्र""|""लक्ष्मी और कुबेर साथ आयेंगे घर""|""उपाय""|""खुब पैसा कमाना है तो""|""लक्ष्मी दौड़ी चली आएगी आपके घर""|""18 नवम्बर शनि अमावस्या ज़रा सा सरसों का तेल चमका देगा किस्मत इतना आयेगा पैसा की संभाल नही पाओगे""|""18 नवम्बर शनि अमावस्या""|""ज़रा सा सरसों का तेल चमका देगा किस्मत""|""शनि अमावस्या पर सुबह करें लोहे की कटोरी और सरसों के तेल का चमत्कारी उपाय""|""18 नवम्बर""|""18 नवम्बर 2017""",74888,663,71,14,https://i.ytimg.com/vi/Mwn4zdD51Kc/default.jpg,False,False,False,0.8853220809742549,4735.714285714285
